Inv_Id,Vendor_Code,GL_Code,Inv_Amt,Item_Description,Product_Category
21778,VENDOR-1883,GL-2182000,14.35,Other Corporate Services Corporate Services Auto Leasing and Maintenance Auto Leasing 2001-May  Corning Inc /Ny,CLASS-1250
21779,VENDOR-2190,GL-2182000,25.78,Corporate Services Contingent Labor/Temp Labor Energy Corp Of America Human Resources Contingent Labor/Temp Labor Mar 2011,CLASS-1376
21781,VENDOR-2416,GL-6050310,1.71,Ground Transportation Travel and Entertainment Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only) Feb-2003 Metric Capital Corp                                     /Bd,CLASS-1758
21782,VENDOR-1465,GL-6050310,78.57,Camelot Corp Miscellaneous Company Car (Field Only) 2002-Jan  Miscellaneous Company Car (Field Only) Ground Transportation Travel and Entertainment,CLASS-1758
21783,VENDOR-2226,GL-6050310,63.84,Etz Lavud Ltd Parcel/Postage/Courier 2014-Feb  Transportation Services Logistics Supply Chain,CLASS-1870
21784,VENDOR-1513,GL-6050310,86.48,Brother Industries Ltd/Adr/ Miscellaneous Company Car (Field Only) Feb-2018 Miscellaneous Company Car (Field Only) Ground Transportation Travel and Entertainment,CLASS-1758
21786,VENDOR-1690,GL-6100500,70,SMAP Media Buy - Traditional Chem Nut Inc National Advertising Outdoor/Out of Home 2004-Jul ,CLASS-1850
21788,VENDOR-2148,GL-6101400,63.86,Store Construction General Requirements Edwards & Hamly Participations General Contractor Final Site Clean Up 2010-Dec ,CLASS-1522
21789,VENDOR-1811,GL-2182000,86.11,Contingent Labor/Temp Labor 2016-Nov  Corporate Services Computer Horizons Corp Human Resources Contingent Labor/Temp Labor,CLASS-1376
21791,VENDOR-1202,GL-6101400,90.96,Final Site Clean Up 2007-Oct  Store Construction American Telephone & Telegraph Co General Contractor General Requirements,CLASS-1522
21793,VENDOR-2514,GL-6050310,20.35,Miscellaneous Company Car (Field Only) Ground Transportation Jan2011 Fortune Natural Resources Corp Travel and Entertainment Miscellaneous Company Car (Field Only),CLASS-1758
21794,VENDOR-1944,GL-2182000,60.06,Auto Fleet Repair and Maintenance Corporate Services Daly John J 2000Apr Auto Leasing and Maintenance Other Corporate Services,CLASS-1249
21795,VENDOR-2416,GL-6050310,26.25,Miscellaneous Company Car (Field Only) Travel and Entertainment Metric Capital Corp                                     /Bd Oct-2018 Miscellaneous Company Car (Field Only) Ground Transportation,CLASS-1758
21796,VENDOR-1990,GL-6050100,5.95,Decorator Industries Inc Base Rent 2015Jun Lease/Rent Real Estate Store Management,CLASS-1274
21797,VENDOR-2333,GL-6050100,39.18,Real Estate Store Management Lease/Rent Base Rent 2000Jun Bancwest Corp/Hi,CLASS-1274
21798,VENDOR-1191,GL-6101400,63.93,General Contractor Store Construction General Requirements Final Site Clean Up 2000Jul American Pad & Paper Co,CLASS-1522
21800,VENDOR-1943,GL-6050100,33.71,Real Estate Lease/Rent Base Rent Daly Donald Stanton                                     /Bd 2011-Jan  Store Management,CLASS-1274
21801,VENDOR-2416,GL-6050310,25.62,Ground Transportation Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only) Metric Capital Corp                                     /Bd Nov2006 Travel and Entertainment,CLASS-1758
21803,VENDOR-1873,GL-6050310,2.48,Ground Transportation Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only) Cooper Laboratories Inc Stockholders Liquidating Trust Sep-2007 Travel and Entertainment,CLASS-1758
21805,VENDOR-1676,GL-6100410,81.71,Artworking/Typesetting Production 2019-Mar  Champion Parts Inc SMAP Prototype and Comp Production/Packaging Design,CLASS-1963
21806,VENDOR-1944,GL-2182000,83.82,Corporate Services Auto Leasing and Maintenance Daly John J Other Corporate Services Auto Fleet Repair and Maintenance 2000-Jul ,CLASS-1249
21808,VENDOR-1513,GL-6050310,42.64,Travel and Entertainment Miscellaneous Company Car (Field Only) Brother Industries Ltd/Adr/ Ground Transportation Miscellaneous Company Car (Field Only) Oct-2009,CLASS-1758
21809,VENDOR-1286,GL-2182000,25.67,2019Oct Ashland Inc Contingent Labor/Temp Labor Contingent Labor/Temp Labor Corporate Services Human Resources,CLASS-1376
21812,VENDOR-1985,GL-2182000,11.8,2005-Dec  Dba Systems Inc Contingent Labor/Temp Labor Contingent Labor/Temp Labor Corporate Services Human Resources,CLASS-1376
21813,VENDOR-1286,GL-2182000,47.91,Ashland Inc Contingent Labor/Temp Labor 2015-Feb  Contingent Labor/Temp Labor Human Resources Corporate Services,CLASS-1376
21814,VENDOR-1066,GL-6050310,1.7,Feb 2017 Akzo Nobel Nv Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only) Travel and Entertainment Ground Transportation,CLASS-1758
21815,VENDOR-1191,GL-6101400,84.94,Store Construction General Requirements American Pad & Paper Co General Contractor Final Site Clean Up 2011Aug,CLASS-1522
21816,VENDOR-1551,GL-2182000,71.29,Auto Leasing Corporate Services Butler Manufacturing Co Nov-2000 Auto Leasing and Maintenance Other Corporate Services,CLASS-1250
21817,VENDOR-1873,GL-6050310,78.21,Cooper Laboratories Inc Stockholders Liquidating Trust 2012Oct Travel and Entertainment Ground Transportation Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only),CLASS-1758
21818,VENDOR-2500,GL-2182000,64.95,Contingent Labor/Temp Labor Human Resources Mar 2019 Foodarama Supermarkets Inc Corporate Services Contingent Labor/Temp Labor,CLASS-1376
21819,VENDOR-2034,GL-6100410,54.53,Other Agency SMAP Digital Equipment Corp Oct2011 Agency Fees & Commissions 3 Production,CLASS-1828
21820,VENDOR-2554,GL-6121905,51.42,Miscellaneous Printed Materials Printed Collateral Feb-2019 Texas American Resources Inc SMAP Miscellaneous Printed Materials,CLASS-1770
21821,VENDOR-1469,GL-2182000,40.95,SMAP E-Messaging Media Buy Digital Paid Media Media Buy - Mobile or E-Mail Direct Jul2008 Boonton Electronics Corp,CLASS-1477
21822,VENDOR-1513,GL-6050310,44.88,2002Aug Brother Industries Ltd/Adr/ Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only) Travel and Entertainment Ground Transportation,CLASS-1758
21823,VENDOR-1833,GL-6121905,56.55,Printed Collateral SMAP Direct Mail Post Card/Mailer Mar 2005 Connecticut Yankee Atomic Power Co,CLASS-1919
21824,VENDOR-1792,GL-6050100,73.13,Commonwealth Edison Co Nov 2002 Store Management Real Estate Lease/Rent Base Rent,CLASS-1274
21825,VENDOR-2457,GL-6100500,88.47,National Advertising Media Buy - Traditional Outdoor/Out of Home First Real Estate Investment Trust Of New Jersey Oct 2013 SMAP,CLASS-1850
21826,VENDOR-2333,GL-6050100,89.59,Store Management Lease/Rent Bancwest Corp/Hi Real Estate Base Rent Nov-2003,CLASS-1274
21827,VENDOR-1065,GL-6050310,89.77,Ground Transportation Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only) Akorn Inc 2010May Travel and Entertainment,CLASS-1758
21828,VENDOR-2252,GL-6101400,65.06,General Contractor Store Construction General Requirements Final Site Clean Up Aug-2013 Fairmount Chemical Co Inc,CLASS-1522
21829,VENDOR-1802,GL-6050310,88.59,Miscellaneous Company Car (Field Only) Travel and Entertainment Texas New Mexico Power Co Feb 2017 Miscellaneous Company Car (Field Only) Ground Transportation,CLASS-1758
21830,VENDOR-2177,GL-6050100,1.62,Lease/Rent Real Estate 2011Sep Emc Energies Inc Store Management Base Rent,CLASS-1274
21831,VENDOR-1782,GL-2182000,55.04,E-Messaging Media Buy 2009Apr SMAP Cominco Ltd Digital Paid Media Media Buy - Mobile or E-Mail Direct,CLASS-1477
21832,VENDOR-2416,GL-6050310,31.55,Ground Transportation Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only) Metric Capital Corp                                     /Bd 2019-Jul  Travel and Entertainment,CLASS-1758
21833,VENDOR-2116,GL-6101400,98.71,General Contractor General Requirements Final Site Clean Up Ealing Corp 2000-Feb  Store Construction,CLASS-1522
21835,VENDOR-1551,GL-2182000,89.36,Other Corporate Services Auto Leasing and Maintenance Auto Leasing Butler Manufacturing Co Oct2002 Corporate Services,CLASS-1250
21836,VENDOR-1852,GL-6050100,99.59,Base Rent Dec2019 Store Management Continental Casualty Co Real Estate Lease/Rent,CLASS-1274
21837,VENDOR-1341,GL-2182000,37.55,May-2018 World Wide Ltd Contingent Labor/Temp Labor Contingent Labor/Temp Labor Corporate Services Human Resources,CLASS-1376
21840,VENDOR-1909,GL-2182000,31.2,Corporate Services Contingent Labor/Temp Labor Human Resources Contingent Labor/Temp Labor Apr 2000 Crestek Inc /Nj/,CLASS-1376
21845,VENDOR-1513,GL-6050310,57.89,Nov2008 Brother Industries Ltd/Adr/ Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only) Travel and Entertainment Ground Transportation,CLASS-1758
21846,VENDOR-1714,GL-6101400,41.13,General Contractor Store Construction General Requirements Final Site Clean Up Jan 2018 Chubb Corp,CLASS-1522
21848,VENDOR-2033,GL-6100500,20.58,Magazines 2005-Sep  SMAP Di Giorgio Corp National Advertising Media Buy - Traditional,CLASS-1721
21849,VENDOR-1769,GL-6100500,54.75,"Outdoor/Out of Home Jul 2006 SMAP Ccom Group, Inc. National Advertising Media Buy - Traditional",CLASS-1850
21850,VENDOR-1156,GL-6050100,38.35,Store Management Lease/Rent American Electric Power Co Inc Real Estate Base Rent 2019-Jun ,CLASS-1274
21854,VENDOR-2478,GL-6060100,51.62,Facility Construction Final Site Clean Up General Contractor General Requirements Apr-2013 Flightsafety International Inc,CLASS-1522
21856,VENDOR-1873,GL-6050310,55.9,Miscellaneous Company Car (Field Only) 2007Jan Travel and Entertainment Cooper Laboratories Inc Stockholders Liquidating Trust Ground Transportation Miscellaneous Company Car (Field Only),CLASS-1758
21857,VENDOR-1873,GL-6050310,81.2,Oct 2006 Cooper Laboratories Inc Stockholders Liquidating Trust Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only) Travel and Entertainment Ground Transportation,CLASS-1758
21860,VENDOR-1676,GL-6100410,63.36,Jul-2015 Champion Parts Inc Prototype and Comp Production/Packaging Design Artworking/Typesetting SMAP Production,CLASS-1963
21861,VENDOR-1513,GL-6050310,7.95,Miscellaneous Company Car (Field Only) Mar-2005 Travel and Entertainment Brother Industries Ltd/Adr/ Ground Transportation Miscellaneous Company Car (Field Only),CLASS-1758
21862,VENDOR-2160,GL-6100410,8.19,Electro Catheter Corp Prototype and Comp Production/Packaging Design 2019May Artworking/Typesetting Production SMAP,CLASS-1963
21863,VENDOR-1944,GL-6050310,85.99,Ground Transportation Travel and Entertainment Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only) 2009-Jul  Daly John J,CLASS-1758
21864,VENDOR-1526,GL-6050100,17.63,Sep-2013 Gordon Haskett & Co                                     /Bd Base Rent Lease/Rent Store Management Real Estate,CLASS-1274
21865,VENDOR-1254,GL-6101400,23.54,Arabian American Development Co Final Site Clean Up Aug 2019 General Requirements General Contractor Store Construction,CLASS-1522
21868,VENDOR-2402,GL-2182000,9.05,Contingent Labor/Temp Labor Mar-2008 Corporate Services Ford Motor Co Human Resources Contingent Labor/Temp Labor,CLASS-1376
21869,VENDOR-1676,GL-6100410,13.67,SMAP Prototype and Comp Production/Packaging Design Production Artworking/Typesetting 2011-Jun  Champion Parts Inc,CLASS-1963
21873,VENDOR-1513,GL-6050310,15.48,Brother Industries Ltd/Adr/ Oct-2008 Travel and Entertainment Ground Transportation Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only),CLASS-1758
21874,VENDOR-1065,GL-6050310,54.49,Miscellaneous Company Car (Field Only) Travel and Entertainment Akorn Inc 2007-Sep  Miscellaneous Company Car (Field Only) Ground Transportation,CLASS-1758
21876,VENDOR-1970,GL-6050100,38.38,Lease/Rent Real Estate Jul 2000 Davenport & Company Llc Store Management Base Rent,CLASS-1274
21877,VENDOR-2386,GL-6050100,48.38,May2008 Flowers Industries Inc Base Rent Lease/Rent Store Management Real Estate,CLASS-1274
21878,VENDOR-2013,GL-2182000,77.91,Corporate Services Life and Health and Accident Insurance Human Resources Benefits Feb 2006 Detrex Corporation,CLASS-1688
21880,VENDOR-1515,GL-6050100,37.06,Real Estate Store Management Lease/Rent Base Rent Apr 2017 Smith Brown & Groover Inc,CLASS-1274
21881,VENDOR-1439,GL-6060100,94.93,Black & Decker Corp Final Site Clean Up 2016-Jul  General Requirements General Contractor Facility Construction,CLASS-1522
21883,VENDOR-2106,GL-6050100,89.54,Real Estate Store Management Lease/Rent Base Rent Apr-2003 Acterna Corp,CLASS-1274
21884,VENDOR-1513,GL-6050310,27.36,Ground Transportation Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only) Brother Industries Ltd/Adr/ Oct-2003 Travel and Entertainment,CLASS-1758
21885,VENDOR-1930,GL-6100500,38.7,Magazines SMAP Culbro Corp 2007Jun Media Buy - Traditional National Advertising,CLASS-1721
21888,VENDOR-2364,GL-6050100,73.15,Jun2018 First West Virginia Bancorp Inc Base Rent Lease/Rent Store Management Real Estate,CLASS-1274
21892,VENDOR-1676,GL-6100410,98.69,Production SMAP Artworking/Typesetting Prototype and Comp Production/Packaging Design 2018-May  Champion Parts Inc,CLASS-1963
21894,VENDOR-1400,GL-6100410,39.34,SMAP Prototype and Comp Production/Packaging Design Production Artworking/Typesetting Feb2001 Becton Dickinson & Co,CLASS-1963
21895,VENDOR-1841,GL-6100410,7.86,SMAP Artworking/Typesetting Cfi Industries Inc Production Prototype and Comp Production/Packaging Design Aug2010,CLASS-1963
21896,VENDOR-1513,GL-6050310,19.72,Miscellaneous Company Car (Field Only) Sep-2009 Travel and Entertainment Brother Industries Ltd/Adr/ Ground Transportation Miscellaneous Company Car (Field Only),CLASS-1758
21897,VENDOR-1065,GL-6050310,73.37,Akorn Inc Miscellaneous Company Car (Field Only) Jan 2014 Miscellaneous Company Car (Field Only) Ground Transportation Travel and Entertainment,CLASS-1758
21898,VENDOR-1944,GL-2182000,33.61,2003-Dec  Daly John J Auto Fleet Repair and Maintenance Auto Leasing and Maintenance Corporate Services Other Corporate Services,CLASS-1249
21900,VENDOR-2513,GL-6050310,90.72,Travel and Entertainment Miscellaneous Company Car (Field Only) Ground Transportation Miscellaneous Company Car (Field Only) Nov 2007 Fortune National Corp,CLASS-1758
21903,VENDOR-1254,GL-6101400,8.27,May 2006 Arabian American Development Co Final Site Clean Up General Requirements Store Construction General Contractor,CLASS-1522
21904,VENDOR-2458,GL-6100410,25.21,SMAP Prototype and Comp Production/Packaging Design Production Artworking/Typesetting Apr 2004 Legg Mason Wood Walker Inc                              /Bd,CLASS-1963
21905,VENDOR-1903,GL-6060100,26.37,General Requirements General Contractor 2001Feb Crane Co /De/ Facility Construction Final Site Clean Up,CLASS-1522
21907,VENDOR-1213,GL-6101400,99.28,Fixtures Store Construction Store Fixtures Store Fixtures Aug2006 Amp Inc,CLASS-2112
21909,VENDOR-1791,GL-6050100,29.69,"Real Estate Store Management Real Estate Services Real Estate General (Search, Appraisal, Realtor Commission) May-2016 Tri Valley Corp",CLASS-1983
21911,VENDOR-1883,GL-2182000,73.92,Aug-2014 Corning Inc /Ny Auto Leasing Auto Leasing and Maintenance Corporate Services Other Corporate Services,CLASS-1250
21912,VENDOR-1464,GL-6101400,85.49,Store Construction Final Site Clean Up General Contractor General Requirements Feb2004 Bbn Corp,CLASS-1522
21914,VENDOR-1885,GL-6050310,57.97,Corporate Bond Trust Series 5 2016Mar Supply Chain Logistics Transportation Services Parcel/Postage/Courier,CLASS-1870
21915,VENDOR-1153,GL-2182000,40.45,2010-Sep  American Crystal Sugar Co /Mn/ Contingent Labor/Temp Labor Contingent Labor/Temp Labor Corporate Services Human Resources,CLASS-1376
21916,VENDOR-1102,GL-6100500,74.4,SMAP Magazines National Advertising Media Buy - Traditional Mar 2007 Allen Organ Co,CLASS-1721
21917,VENDOR-1661,GL-6100500,37.49,National Advertising Media Buy - Traditional Outdoor/Out of Home Century Laboratories Inc Oct2015 SMAP,CLASS-1850
21919,VENDOR-2120,GL-6100410,40.95,Sep 2013 Aquila Distributors Inc                                 /Bd Prototype and Comp Production/Packaging Design Artworking/Typesetting SMAP Production,CLASS-1963
21920,VENDOR-1080,GL-6050310,7.85,Ground Transportation Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only) Alco Standard Corp Sep2008 Travel and Entertainment,CLASS-1758
21921,VENDOR-1254,GL-6101400,66.48,Final Site Clean Up Store Construction Arabian American Development Co Mar 2010 General Requirements General Contractor,CLASS-1522
21922,VENDOR-2178,GL-6101400,66.74,General Contractor Store Construction General Requirements Final Site Clean Up Mar-2014 Engex Inc,CLASS-1522
21923,VENDOR-1810,GL-2182000,53.84,Computer Data Systems Inc Contingent Labor/Temp Labor Nov2010 Contingent Labor/Temp Labor Human Resources Corporate Services,CLASS-1376
21924,VENDOR-1114,GL-6050310,30.62,Travel and Entertainment Miscellaneous Company Car (Field Only) Ground Transportation Miscellaneous Company Car (Field Only) Jan 2016 Allis Chalmers Corp,CLASS-1758
21926,VENDOR-1286,GL-2182000,2.35,Human Resources Corporate Services Contingent Labor/Temp Labor Contingent Labor/Temp Labor Nov 2009 Ashland Inc,CLASS-1376
21927,VENDOR-2460,GL-6060100,64.3,"Lease/Rent Real Estate 2011Jan Cabrera Capital Markets, Inc. Facility Management Base Rent",CLASS-1274
21928,VENDOR-1555,GL-6100410,55.45,Digital Display SMAP Reunion Resources Co 2015-Dec  Digital/Social Production,CLASS-1429
21929,VENDOR-1883,GL-2182000,98.26,Corporate Services Auto Leasing and Maintenance Corning Inc /Ny Other Corporate Services Auto Leasing 2004Nov,CLASS-1250
21931,VENDOR-1968,GL-2182000,53.42,Datum Inc Paid Social - Content Production with Influencer Nov-2008 Media Buy - Social Digital Paid Media SMAP,CLASS-1867
21932,VENDOR-1610,GL-6050100,17.67,Nov 2017 Cardiac Resuscitator Corp Base Rent Lease/Rent Store Management Real Estate,CLASS-1274
21934,VENDOR-1513,GL-6050310,72.21,Ground Transportation Travel and Entertainment Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only) 2003Jan Brother Industries Ltd/Adr/,CLASS-1758
21937,VENDOR-1551,GL-6050310,75.09,Miscellaneous Company Car (Field Only) Travel and Entertainment Butler Manufacturing Co Feb 2016 Miscellaneous Company Car (Field Only) Ground Transportation,CLASS-1758
21938,VENDOR-1883,GL-2182000,61.93,Auto Leasing and Maintenance Other Corporate Services 2018-Feb  Corning Inc /Ny Corporate Services Auto Leasing,CLASS-1250
21939,VENDOR-2019,GL-2182000,85.22,"SMAP Talent, Artists & Models for Trade Show Events and Promotions Trade Show Expenses Aug2009 Dewey Electronics Corp",CLASS-2141
21940,VENDOR-1513,GL-6050310,46.82,Brother Industries Ltd/Adr/ Miscellaneous Company Car (Field Only) 2014-Nov  Miscellaneous Company Car (Field Only) Ground Transportation Travel and Entertainment,CLASS-1758
21941,VENDOR-1771,GL-6101400,87.85,Aug 2015 Colonial Trust Iii Final Site Clean Up General Requirements Store Construction General Contractor,CLASS-1522
21942,VENDOR-1534,GL-2182000,52.46,Sep2015 Btr Realty Inc Paid Social - Content Production with Influencer Media Buy - Social SMAP Digital Paid Media,CLASS-1867
21943,VENDOR-1883,GL-2182000,45.82,Auto Leasing and Maintenance Other Corporate Services Jan2017 Corning Inc /Ny Corporate Services Auto Leasing,CLASS-1250
21944,VENDOR-2427,GL-6101400,54.32,Store Construction Final Site Clean Up General Contractor General Requirements 2014-Jan  Franklin Resources Inc,CLASS-1522
21945,VENDOR-2514,GL-6050310,68.13,Ground Transportation Travel and Entertainment Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only) Feb-2015 Fortune Natural Resources Corp,CLASS-1758
21946,VENDOR-1766,GL-6100500,93.71,SMAP Media Buy - Traditional Collins & Co Llc                                        /Bd National Advertising Catalogue 2009-Aug ,CLASS-1309
21947,VENDOR-2117,GL-6101400,71.17,Store Construction Final Site Clean Up General Contractor General Requirements Mar2010 Erly Industries Inc,CLASS-1522
21948,VENDOR-1873,GL-6050310,8.49,Ground Transportation Travel and Entertainment Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only) Dec-2013 Cooper Laboratories Inc Stockholders Liquidating Trust,CLASS-1758
21949,VENDOR-1883,GL-2182000,44.79,Auto Leasing and Maintenance Other Corporate Services 2010-Feb  Corning Inc /Ny Corporate Services Auto Leasing,CLASS-1250
21950,VENDOR-1873,GL-6050310,37.93,Cooper Laboratories Inc Stockholders Liquidating Trust Miscellaneous Company Car (Field Only) Jul 2001 Miscellaneous Company Car (Field Only) Ground Transportation Travel and Entertainment,CLASS-1758
21951,VENDOR-1647,GL-6050310,46.57,Travel and Entertainment Miscellaneous Company Car (Field Only) Central Corp /La/ Ground Transportation Miscellaneous Company Car (Field Only) 2013-Sep ,CLASS-1758
21952,VENDOR-1069,GL-6050310,85.89,Alabama Power Co Freight Forwarders Services Other 2008Jan Transportation Services Logistics Supply Chain,CLASS-1567
21953,VENDOR-1069,GL-6050310,76.32,Freight Forwarders Services Other Supply Chain Alabama Power Co Mar-2005 Transportation Services Logistics,CLASS-1567
21954,VENDOR-2514,GL-6050310,17.39,Travel and Entertainment Miscellaneous Company Car (Field Only) Fortune Natural Resources Corp Ground Transportation Miscellaneous Company Car (Field Only) 2004-Sep ,CLASS-1758
21955,VENDOR-1883,GL-2182000,11.87,Auto Leasing Corporate Services Corning Inc /Ny Nov2017 Auto Leasing and Maintenance Other Corporate Services,CLASS-1250
21956,VENDOR-1066,GL-6050310,19.83,Travel and Entertainment Miscellaneous Company Car (Field Only) Ground Transportation Miscellaneous Company Car (Field Only) Feb2014 Akzo Nobel Nv,CLASS-1758
21958,VENDOR-2034,GL-6100500,11.03,SMAP Media Buy - Traditional Digital Equipment Corp National Advertising Magazines Oct 2013,CLASS-1721
21959,VENDOR-1873,GL-6050310,61.98,Travel and Entertainment Miscellaneous Company Car (Field Only) Cooper Laboratories Inc Stockholders Liquidating Trust Ground Transportation Miscellaneous Company Car (Field Only) Feb2001,CLASS-1758
21963,VENDOR-1240,GL-6050100,77.23,Real Estate Lease/Rent Base Rent Anthony C D Co Nov-2017 Store Management,CLASS-1274
21964,VENDOR-1802,GL-6050310,83.25,Miscellaneous Company Car (Field Only) Apr2007 Travel and Entertainment Texas New Mexico Power Co Ground Transportation Miscellaneous Company Car (Field Only),CLASS-1758
21970,VENDOR-1873,GL-6050310,30.8,Ground Transportation Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only) Cooper Laboratories Inc Stockholders Liquidating Trust Nov2012 Travel and Entertainment,CLASS-1758
21971,VENDOR-1513,GL-6050310,59.62,Miscellaneous Company Car (Field Only) Travel and Entertainment Brother Industries Ltd/Adr/ Nov-2014 Miscellaneous Company Car (Field Only) Ground Transportation,CLASS-1758
21972,VENDOR-1066,GL-6050310,51.73,Akzo Nobel Nv Jun 2017 Travel and Entertainment Ground Transportation Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only),CLASS-1758
21974,VENDOR-1883,GL-2182000,65.91,Corporate Services Auto Leasing Other Corporate Services Auto Leasing and Maintenance 2018Mar Corning Inc /Ny,CLASS-1250
21976,VENDOR-2333,GL-6050100,46.48,Real Estate Store Management Lease/Rent Base Rent Dec 2002 Bancwest Corp/Hi,CLASS-1274
21978,VENDOR-1459,GL-6100410,46.43,Production SMAP Agency Fees & Commissions 3 Other Agency 2001Feb Boeing Co,CLASS-1828
21979,VENDOR-1066,GL-6050310,13.22,Travel and Entertainment Miscellaneous Company Car (Field Only) Akzo Nobel Nv Ground Transportation Miscellaneous Company Car (Field Only) 2018-Sep ,CLASS-1758
21982,VENDOR-2216,GL-6050100,75.93,Locker Irving                                           /Bd Jun2011 Store Management Real Estate Lease/Rent Base Rent,CLASS-1274
21984,VENDOR-2108,GL-6100500,64.29,Magazines SMAP Dynetics Inc Sep2013 Media Buy - Traditional National Advertising,CLASS-1721
21985,VENDOR-2016,GL-6100410,10,Production Agency Fees & Commissions 3 Other Agency Comerica Inc /New/ Jun 2006 SMAP,CLASS-1828
21986,VENDOR-2051,GL-6101400,23.58,Store Construction Final Site Clean Up General Contractor General Requirements 2018Feb Dollar General Corp,CLASS-1522
21987,VENDOR-1104,GL-6101400,60.64,General Contractor Store Construction General Requirements Final Site Clean Up Jul-2017 Allied Capital Corp/Old,CLASS-1522
21988,VENDOR-1883,GL-2182000,48.13,Corning Inc /Ny 2010-May  Corporate Services Other Corporate Services Auto Leasing and Maintenance Auto Leasing,CLASS-1250
21991,VENDOR-1944,GL-2182000,58.67,Auto Fleet Repair and Maintenance 2019Nov Corporate Services Daly John J Other Corporate Services Auto Leasing and Maintenance,CLASS-1249
21992,VENDOR-1883,GL-2182000,7.89,2009-Dec  Corning Inc /Ny Auto Leasing Auto Leasing and Maintenance Corporate Services Other Corporate Services,CLASS-1250
21993,VENDOR-1473,GL-2182000,57.72,Jan-2011 Bormans Inc /De/ E-Messaging Media Buy Media Buy - Mobile or E-Mail Direct SMAP Digital Paid Media,CLASS-1477
21994,VENDOR-1110,GL-2182000,59.88,"SMAP Talent, Artists & Models for Trade Show Events and Promotions Trade Show Expenses May-2015 Allied Defense Group Inc",CLASS-2141
21995,VENDOR-1080,GL-6050310,62.61,2002Sep Alco Standard Corp Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only) Travel and Entertainment Ground Transportation,CLASS-1758
21996,VENDOR-1819,GL-2182000,88.24,Human Resources Contingent Labor/Temp Labor Contingent Labor/Temp Labor Comstock Resources Inc Jun-2003 Corporate Services,CLASS-1376
21997,VENDOR-1554,GL-6100500,96.85,"SMAP Media Buy - Traditional Cv Brokerage, Inc National Advertising Catalogue 2016Apr",CLASS-1309
21999,VENDOR-1254,GL-6101400,66.93,General Contractor Store Construction General Requirements Final Site Clean Up 2012-Dec  Arabian American Development Co,CLASS-1522
22000,VENDOR-1551,GL-2182000,72.73,Butler Manufacturing Co Auto Leasing Jun-2012 Auto Leasing and Maintenance Other Corporate Services Corporate Services,CLASS-1250
22002,VENDOR-2514,GL-6050310,98.76,Travel and Entertainment Miscellaneous Company Car (Field Only) Ground Transportation Miscellaneous Company Car (Field Only) Jan-2001 Fortune Natural Resources Corp,CLASS-1758
22003,VENDOR-1114,GL-6050310,14.48,Travel and Entertainment Miscellaneous Company Car (Field Only) Ground Transportation Miscellaneous Company Car (Field Only) 2013-Feb  Allis Chalmers Corp,CLASS-1758
22004,VENDOR-2178,GL-6101400,0.25,General Contractor Store Construction General Requirements Final Site Clean Up Nov2012 Engex Inc,CLASS-1522
22005,VENDOR-2416,GL-6050310,69.62,Travel and Entertainment Miscellaneous Company Car (Field Only) Ground Transportation Miscellaneous Company Car (Field Only) 2016Feb Metric Capital Corp                                     /Bd,CLASS-1758
22006,VENDOR-2417,GL-6050310,0.21,Travel and Entertainment Miscellaneous Company Car (Field Only) Ground Transportation Miscellaneous Company Car (Field Only) Jul2016 Fox Pitt Kelton Inc                                     /Bd,CLASS-1758
22007,VENDOR-1944,GL-6050310,91.27,Miscellaneous Company Car (Field Only) Ground Transportation 2005-Jun  Daly John J Travel and Entertainment Miscellaneous Company Car (Field Only),CLASS-1758
22008,VENDOR-2096,GL-6101400,85.99,Store Fixtures Oct2004 Store Construction Durco International Inc Fixtures Store Fixtures,CLASS-2112
22012,VENDOR-1955,GL-6050100,35.61,Store Management Base Rent Real Estate Lease/Rent Apr 2004 Ddl Electronics Inc,CLASS-1274
22013,VENDOR-1458,GL-2182000,53.05,"Bodell Overcash Anderson & Co., Inc. Dec-2014 Corporate Services Other Corporate Services Auto Leasing and Maintenance Auto Fleet Repair and Maintenance",CLASS-1249
